,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
236,2021-11-04 17:09:02+00:00,516.9141252152923,487.5547799167784,546.2920391048564,984.5956220484206,,,1,4.0,308188.0,True,True,516.4961577259032,486.83673060286793,545.2762373536372,516.6637951706126,487.3206013596252,545.8429799578718,2021-11-04 17:08:59+00:00
237,2021-11-04 17:09:02+00:00,516.9486501976114,487.0448155656754,547.20262562654,693.0126344047757,,,1,4.0,308188.0,True,True,516.4997863351737,487.4056967928274,546.7440265208676,516.6544598607705,487.39547483367375,546.5693917628096,2021-11-04 17:08:59+00:00
238,2021-11-04 17:09:02+00:00,517.2319149463139,487.29258929097915,547.1682710875508,722.9587910441317,,,2,4.0,308188.0,True,True,516.1238251275279,486.7475716335089,546.7589835758266,516.6021427649466,487.1974825112785,546.1528747000127,2021-11-04 17:08:59+00:00
239,2021-11-04 17:09:02+00:00,516.988788662933,487.8508879352232,546.9067307187844,805.1831908513719,,,3,4.0,308188.0,True,True,516.6113155868483,486.98099377885853,545.8463623473347,516.7117358693821,487.42052963387715,546.4936728815956,2021-11-04 17:08:59+00:00
240,2021-11-04 17:13:13+00:00,516.1492226852432,486.24696558436926,545.6846050741607,961.7345182417203,,,1,4.0,308188.0,True,True,519.9942535564946,490.14971639686405,550.0984064001125,517.1370665670266,486.9609240891593,547.0724078930924,2021-11-04 17:12:48+00:00
241,2021-11-04 17:13:13+00:00,516.0608356199848,486.0619184931045,545.1725372775983,680.2217523575557,,,1,4.0,308188.0,True,True,519.9007824603208,490.71534502938977,550.3619567283004,517.0601995499313,487.94074652862435,547.0083178697988,2021-11-04 17:12:48+00:00
242,2021-11-04 17:13:13+00:00,516.178476892891,486.5869905388458,545.3693332005024,713.5309474081452,,,2,4.0,308188.0,True,True,520.032598153722,490.1524533292704,549.3177155016857,516.8302109591203,487.36165228084656,546.679046795292,2021-11-04 17:12:48+00:00
243,2021-11-04 17:13:13+00:00,516.0771742061164,486.36350470089076,546.0793958051977,790.7107895985351,,,3,4.0,308188.0,True,True,520.1333038205264,490.52353664378643,549.556768488169,516.8872854508647,487.33108526641814,546.7740482042159,2021-11-04 17:12:48+00:00
244,2021-11-04 17:17:36+00:00,1100.5591946848688,1040.5852018557966,1162.4090752720447,1804.4590423690545,,,1,4.0,308188.0,True,True,1098.167413967681,1038.5340284099946,1158.9181315564663,1099.2359947312218,1039.3890671597514,1162.0828065967587,2021-11-04 17:17:34+00:00
245,2021-11-04 17:17:36+00:00,1099.8872056461494,1040.0439954548547,1161.7144146678613,1284.0382949677582,,,1,4.0,308188.0,True,True,1097.9970734946594,1037.5780700597986,1159.89705322633,1098.7859299989987,1038.7822468535462,1161.8139376429017,2021-11-04 17:17:34+00:00
246,2021-11-04 17:17:36+00:00,1100.3592638487876,1040.3424987874844,1162.8462258886796,1581.7994486814785,,,2,4.0,308188.0,True,True,1097.7505771141116,1037.6083422788236,1159.9385676766112,1099.3431469207585,1039.7789418630327,1160.5020160961806,2021-11-04 17:17:34+00:00
247,2021-11-04 17:17:36+00:00,1099.9248885928184,1039.854509538231,1160.8927901446916,1606.3987521164572,,,3,4.0,308188.0,True,True,1097.975592910748,1038.000901610723,1159.8300068124768,1098.6365353604965,1038.7866192263994,1160.281317671347,2021-11-04 17:17:34+00:00
248,2021-11-04 17:21:52+00:00,1084.6585742766033,1024.776891327628,1146.7529418594643,1460.711172402847,,,1,4.0,308188.0,True,True,1082.9132117436723,1024.159957785583,1144.0801272474796,1084.1074000382973,1024.4907027483036,1145.6466060557932,2021-11-04 17:21:38+00:00
249,2021-11-04 17:21:52+00:00,1084.5256129150011,1024.808295337678,1144.9410171584314,1044.8091243888794,,,1,4.0,308188.0,True,True,1082.736057578409,1023.7116286663683,1142.676858285804,1084.3828186103422,1025.4161912921759,1146.1029564532348,2021-11-04 17:21:38+00:00
250,2021-11-04 17:21:52+00:00,1084.498224456931,1025.1247822109244,1145.492815412183,1677.5137890820945,,,2,4.0,308188.0,True,True,1083.8634029519128,1024.335058504117,1144.9093204428732,1083.7805454602533,1024.726454872547,1143.40461759162,2021-11-04 17:21:38+00:00
251,2021-11-04 17:21:52+00:00,1084.118652413587,1025.02960338866,1144.3236704925382,1499.801770564883,,,3,4.0,308188.0,True,True,1083.3125156301144,1024.137206474235,1142.3433301930984,1084.0142308964619,1024.432378065657,1144.8378519400208,2021-11-04 17:21:38+00:00
252,2021-11-04 17:26:33+00:00,1075.6834786241086,1016.3365040484196,1136.2558803934462,1066.7633414330003,,,1,4.0,308188.0,True,True,1074.2272908471944,1014.7559114172875,1133.8836156316563,1075.6159941851568,1016.2396033984735,1136.0468363173059,2021-11-04 17:26:32+00:00
253,2021-11-04 17:26:33+00:00,1075.7137996240945,1016.3129909683452,1136.293740632761,767.7741118949529,,,1,4.0,308188.0,True,True,1074.398405711744,1015.547622624606,1134.4950678751811,1075.2593905747378,1015.2424026673635,1136.2878027436755,2021-11-04 17:26:32+00:00
254,2021-11-04 17:26:33+00:00,1075.2699789270507,1016.3034224519724,1136.2975011482174,1386.743220829927,,,2,4.0,308188.0,True,True,1074.3580646510663,1015.5631539609869,1134.8033599621083,1075.7162964526958,1016.808900098845,1136.909999412644,2021-11-04 17:26:32+00:00
255,2021-11-04 17:26:33+00:00,1075.8092555610237,1017.598894016292,1136.9915689595737,1176.9311896122326,,,3,4.0,308188.0,True,True,1074.2397658300188,1015.4717747983976,1133.1311380395605,1074.8699304905858,1016.4025713229644,1135.0896960030352,2021-11-04 17:26:32+00:00
256,2021-11-04 17:30:53+00:00,1071.1283262463135,1012.6050352880907,1131.2479154442585,1014.7873938526419,,,1,4.0,308188.0,True,True,1071.3314048412412,1012.8748179159859,1131.2137157657783,1070.8121613497274,1011.2280650946732,1130.649674921398,2021-11-04 17:30:38+00:00
257,2021-11-04 17:30:53+00:00,1070.843330983898,1012.0095289876039,1132.2502403922256,734.1626212568368,,,1,4.0,308188.0,True,True,1071.2552456903952,1012.8725079719757,1132.771069287955,1071.342563525219,1013.7542765894108,1131.4111699297653,2021-11-04 17:30:38+00:00
258,2021-11-04 17:30:53+00:00,1071.627414392717,1012.4986970750441,1131.5275531092884,1399.4963159287065,,,2,4.0,308188.0,True,True,1071.1854772234828,1012.970838870139,1130.790345270218,1071.5257832020811,1013.6155855474934,1132.7275699248667,2021-11-04 17:30:38+00:00
259,2021-11-04 17:30:53+00:00,1071.3675684422285,1013.3612038134017,1131.4466042297388,1160.3805061951502,,,3,4.0,308188.0,True,True,1071.2063343061252,1012.87785797032,1128.5296554324827,1070.7731087507593,1012.3190852687214,1131.0577321692535,2021-11-04 17:30:38+00:00
260,2021-11-04 17:35:14+00:00,646.91823431428,610.7364048190713,683.9780757346251,599.6410848074911,,,1,4.0,308188.0,True,True,646.4191644631046,609.7997655414329,682.1766074213868,648.0458595514449,611.1307598091471,684.9712183385926,2021-11-04 17:35:12+00:00
261,2021-11-04 17:35:14+00:00,647.2038528344957,610.9134325142986,684.0458579572024,436.3070001720143,,,1,4.0,308188.0,True,True,646.7434761435234,610.4515076053826,683.4175230513249,648.4377700520034,611.196710422587,685.8323621600749,2021-11-04 17:35:12+00:00
262,2021-11-04 17:35:14+00:00,647.0892287468936,610.5141699355956,683.695778434656,914.727554381331,,,2,4.0,308188.0,True,True,646.3000320253007,610.2578600298996,682.3279231604373,648.771830184,611.0184466754265,685.8684745420657,2021-11-04 17:35:12+00:00
263,2021-11-04 17:35:14+00:00,647.171323601301,610.4178839285863,683.5457534372738,729.9493765056848,,,3,4.0,308188.0,True,True,646.4768707557795,609.5759781697875,683.1220812442355,648.5412148158027,612.5871680581431,685.5071797529453,2021-11-04 17:35:12+00:00
264,2021-11-04 17:39:29+00:00,651.2863922055133,614.5880413516036,687.7443510092477,503.41662060292396,,,1,4.0,308188.0,True,True,651.3622291844877,614.4777997255336,687.4147678761209,651.7684972633333,614.9806514230237,689.3243743615012,2021-11-04 17:39:01+00:00
265,2021-11-04 17:39:29+00:00,651.3951677112576,615.0501003602744,688.2410188398235,368.06377128788,,,1,4.0,308188.0,True,True,651.335995801009,614.9621991520768,688.2074488033896,651.8338343303893,615.0640581897084,689.4443470370952,2021-11-04 17:39:01+00:00
266,2021-11-04 17:39:29+00:00,651.394510277311,614.9355233458369,688.7393483338819,765.2045994009765,,,2,4.0,308188.0,True,True,651.6584069718373,614.9997715162687,688.7635793156514,651.7885461034222,615.4962573720815,688.9147621496968,2021-11-04 17:39:01+00:00
267,2021-11-04 17:39:29+00:00,651.464855729162,615.0825739389539,687.6627208341522,611.7518017827763,,,3,4.0,308188.0,True,True,651.6135355157003,614.8399958963657,688.5557296430806,651.6645576632744,614.8572714135715,687.6647327083882,2021-11-04 17:39:01+00:00
268,2021-11-04 17:43:00+00:00,646.6713546642699,610.4954522409324,683.0958571118663,609.5979457216491,,,1,4.0,308188.0,True,True,646.9256694236427,610.5627761990997,683.2827751576795,646.5941695407446,610.0062689977619,682.8670231986803,2021-11-04 17:43:43+00:00
269,2021-11-04 17:43:00+00:00,647.2060810092869,610.8346782272882,683.4076084520466,448.34214325041785,,,1,4.0,308188.0,True,True,646.9745857126974,609.7696744543802,683.3569603855142,646.2399593367707,609.8960462648754,682.379254388012,2021-11-04 17:43:43+00:00
270,2021-11-04 17:43:00+00:00,646.9181077719377,610.0330586587254,683.3188634467206,853.6449522267333,,,2,4.0,308188.0,True,True,646.6810855915352,609.5382527665186,683.8552254590546,646.4314871966627,610.1526928653011,683.737427945528,2021-11-04 17:43:43+00:00
271,2021-11-04 17:43:00+00:00,647.0167258775747,609.9899187267126,683.9516790139053,704.7454818956526,,,3,4.0,308188.0,True,True,646.7257418716509,610.7189129252175,683.7863825979276,646.6392514302781,610.0985261946078,683.900160431336,2021-11-04 17:43:43+00:00
272,2021-11-04 17:48:05+00:00,646.1024695197535,609.8578977872276,682.7152428893562,532.3614231085977,,,1,4.0,308188.0,True,True,646.4224616646712,609.9836325004574,683.0447755581843,646.6846190869499,610.4959605017252,683.1654365471038,2021-11-04 17:47:53+00:00
273,2021-11-04 17:48:05+00:00,646.2139918397144,610.1058354783158,683.2259273732876,393.56996148543845,,,1,4.0,308188.0,True,True,646.2200090354338,610.1336461909202,682.5557609004646,646.9489534880988,610.0694300136081,683.7926058895118,2021-11-04 17:47:53+00:00
274,2021-11-04 17:48:05+00:00,646.1049028506773,609.6678555825692,682.5339856014554,742.570217284921,,,2,4.0,308188.0,True,True,646.143012839742,609.4823321724563,682.1415065550701,647.0965092589028,610.519332285307,683.4067884781527,2021-11-04 17:47:53+00:00
275,2021-11-04 17:48:05+00:00,645.9330244097057,609.4937973036484,681.8293307998706,614.3402077509728,,,3,4.0,308188.0,True,True,646.269828166696,610.3290533308515,682.9712905393083,646.9219340239418,610.2909304878036,683.432872338257,2021-11-04 17:47:53+00:00
276,2021-11-04 17:52:18+00:00,645.6705204858408,609.2838456582498,681.5904617689888,499.92132787214746,,,1,4.0,308188.0,True,True,647.2467117390479,610.3459634697874,684.4479460792072,646.0999484555545,609.907109806266,682.4630017228674,2021-11-04 17:52:17+00:00
277,2021-11-04 17:52:18+00:00,645.7469978282994,608.9165579105598,682.8666392755819,371.6157444413178,,,1,4.0,308188.0,True,True,648.0346743174223,610.8497091218803,684.463538623764,646.0949226119171,609.2713461462699,682.3655744504622,2021-11-04 17:52:17+00:00
278,2021-11-04 17:52:18+00:00,645.9332169955171,609.6165648562107,681.503469851959,625.1094880566088,,,2,4.0,308188.0,True,True,647.8325788967975,611.915172322115,683.0773861472117,645.9774394010659,610.4631501560408,682.5022991844633,2021-11-04 17:52:17+00:00
279,2021-11-04 17:52:18+00:00,645.5529721483906,610.3259554412172,681.7885360434101,541.1468886210903,,,3,4.0,308188.0,True,True,647.7161148160355,610.7775234878176,684.3728036605023,646.1299342877261,608.7609661234806,683.2200525378361,2021-11-04 17:52:17+00:00
280,2021-11-04 17:56:29+00:00,159.30115569641126,147.0902422729349,171.52015167526042,178.6944791766731,,,1,4.0,308188.0,True,True,159.15235840762747,146.86342053855913,171.69093062753907,159.35675371795074,147.2706980525369,171.583719284482,2021-11-04 17:56:15+00:00
281,2021-11-04 17:56:29+00:00,159.2209610282192,147.04784272947194,171.4146505933754,133.50128884144345,,,1,4.0,308188.0,True,True,159.18712345155578,147.29630672346627,170.9819713638227,159.1840878473896,146.96756614323846,171.3459248339113,2021-11-04 17:56:15+00:00
282,2021-11-04 17:56:29+00:00,159.30103414168548,147.2417802346171,171.39938392276184,239.28585100153992,,,2,4.0,308188.0,True,True,159.16418346034507,146.96334095441912,171.29526946465302,159.1918356510163,147.1338088266406,171.45837937699193,2021-11-04 17:56:15+00:00
283,2021-11-04 17:56:29+00:00,159.27733734914537,147.1114250285661,171.5374780574613,201.46111561227164,,,3,4.0,308188.0,True,True,159.07764812793556,146.8733287216258,171.50262976558608,159.28923077760012,147.17249683133318,171.4681935152503,2021-11-04 17:56:15+00:00
284,2021-11-04 18:00:43+00:00,160.6017542801549,148.37031819362934,172.90456466302777,174.70795611616578,,,1,4.0,308188.0,True,True,160.7389785074344,148.73967879197062,172.71360972108144,160.68763171784104,148.2914586600823,173.40586816981505,2021-11-04 18:00:42+00:00
285,2021-11-04 18:00:43+00:00,160.4941120180714,148.20304320074146,172.59552525992626,130.49722644039767,,,1,4.0,308188.0,True,True,160.6470402745086,148.6493049251122,172.61646705213903,160.68329084503696,148.53895749744544,173.06859613050494,2021-11-04 18:00:42+00:00
286,2021-11-04 18:00:43+00:00,160.57865999037674,148.07814823836128,172.78103990675805,241.60974833065083,,,2,4.0,308188.0,True,True,160.79293970158957,148.52143131326537,172.7901712216367,160.63870637253615,148.50032745569035,172.8634546538856,2021-11-04 18:00:42+00:00
287,2021-11-04 18:00:43+00:00,160.57377231071433,148.342797391098,172.69889446544494,200.79984401455715,,,3,4.0,308188.0,True,True,160.79847327426776,148.5882606346486,173.19958848788943,160.62188406356321,148.38512154824573,172.92496655214777,2021-11-04 18:00:42+00:00
